edited,name,uuid,gender,first_name,last_name,party,parliament,education,questions_get,answers_give,url_profile
2015-05-22 01:09,anette-kramme,33a3c93a-328d-4777-ae65-13e7b7940b86,female,Anette,Kramme,SPD,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/anette-kramme
2015-05-12 10:00,robert-hochbaum,346eff14-144d-4159-b73c-2847f7a69d4c,male,Robert,Hochbaum,CDU,Bundestag,"Diplomverwaltungswirt, Leiter eines Arbeitsamtes",0,0,https://www.abgeordnetenwatch.de/profile/robert-hochbaum
2015-05-17 01:08,ingo-wellenreuther,349355d2-7297-4597-9e3e-2a2d8f71aa8c,male,Ingo,Wellenreuther,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/ingo-wellenreuther
2015-05-31 01:08,kerstin-tack,3583b7cf-35c2-4bd2-8fab-ec4561cd28d1,female,Kerstin,Tack,SPD,Bundestag,Diplom-Sozialpädagogin,0,0,https://www.abgeordnetenwatch.de/profile/kerstin-tack
2015-05-15 01:08,azize-tank,35f5b6b7-9c86-4c26-a215-525dd20a84d8,female,Azize,Tank,DIE LINKE,Bundestag,Migrantenbeauftragte a.D.,0,0,https://www.abgeordnetenwatch.de/profile/azize-tank
2015-05-24 01:08,karin-maag,362a882e-eae1-49ad-bb56-366d9d68abad,female,Karin,Maag,CDU,Bundestag,"Ministerialdirigentin, Juristin",0,0,https://www.abgeordnetenwatch.de/profile/karin-maag
2015-05-12 02:00,gerd-muller-2,36312a69-bdf7-4d3c-8d3a-2aa655d4c8a8,male,Gerd,Müller,CSU,Bundestag,Diplomwirtschaftspädagoge,0,0,https://www.abgeordnetenwatch.de/profile/gerd-muller-2
2015-05-21 01:09,hubertus-heil,36ca0b45-9abd-4dbf-bb46-8208d934bb47,male,Hubertus,Heil,SPD,Bundestag,Politikwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/hubertus-heil
2015-05-28 12:10,florian-osner,36da5bdf-c10d-434f-912e-6661672517ce,male,Florian,Oßner,CSU,Bundestag,"Dipl.-Volkswirt (Uni), Risikomanagement",0,0,https://www.abgeordnetenwatch.de/profile/florian-osner
2015-05-26 01:08,steffen-bilger,36e162be-1f1b-431f-ab9a-d0574ac43064,male,Steffen,Bilger,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/steffen-bilger
2015-05-14 01:08,tankred-schipanski,371dd6bb-5aa4-4524-a8bf-09cc6060d56c,male,Tankred,Schipanski,CDU,Bundestag,"Wissenschaftlicher Mitarbeiter, Rechtsanwalt",0,0,https://www.abgeordnetenwatch.de/profile/tankred-schipanski
2015-05-12 00:00,sabine-zimmermann,3725c235-14d8-49c4-b207-e4c0e5ae9412,female,Sabine,Zimmermann,DIE LINKE,Bundestag,Baustofftechnologin,0,0,https://www.abgeordnetenwatch.de/profile/sabine-zimmermann
2015-05-31 01:08,martin-dormann,3818348d-c1b4-4f3b-b760-da41bd7a290b,male,Martin,Dörmann,SPD,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/martin-dormann
2015-05-22 01:09,anette-hubinger,38a43f06-5ecd-4b98-86de-bc1ce932c53e,female,Anette,Hübinger,CDU,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/anette-hubinger
2015-05-14 01:08,dr-nina-scheer,399ea241-61a7-42c0-a084-c93eea1d5103,female,Nina,Scheer,SPD,Bundestag,Politikwissenschaftlerin (Dr. rer.pol.),0,0,https://www.abgeordnetenwatch.de/profile/dr-nina-scheer
2015-05-29 01:08,barbara-hendricks,3a875c69-6d09-49e2-af70-80928e1b7c92,female,Barbara,Hendricks,SPD,Bundestag,Historikerin,0,0,https://www.abgeordnetenwatch.de/profile/barbara-hendricks
2015-05-27 01:08,stephan-kuhn,3ae2ace3-60f5-4dfc-8e5e-5937e0adaade,male,Stephan,Kühn,DIE GRÜNEN,Bundestag,Diplom-Soziologe,0,0,https://www.abgeordnetenwatch.de/profile/stephan-kuhn
2015-05-26 01:08,dr-hans-ulrich-kruger,3af34426-d091-49d7-8935-14a01cc04cb2,male,Hans-Ulrich,Krüger,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/dr-hans-ulrich-kruger
2015-05-12 00:00,thomas-viesehon,3af3b741-7ba5-4474-a785-844b2d1e07ed,male,Thomas,Viesehon,CDU,Bundestag,Bankkaufmann,0,0,https://www.abgeordnetenwatch.de/profile/thomas-viesehon
2015-05-12 09:00,katrin-kunert,3af70d00-a06c-442a-9fa8-3e322a439e7b,female,Katrin,Kunert,DIE LINKE,Bundestag,Diplom-Ingenieurin (FH),0,0,https://www.abgeordnetenwatch.de/profile/katrin-kunert
2015-05-11 23:01,katrin-albsteiger,3b2775f2-ecc8-4a87-8e98-c6859692acad,female,Katrin,Albsteiger,CSU,Bundestag,Diplom-Politologin,0,0,https://www.abgeordnetenwatch.de/profile/katrin-albsteiger
2015-05-15 01:08,oliver-grundmann,3c336dc2-aefe-4c35-8158-126eb148b531,male,Oliver,Grundmann,CDU,Bundestag,"Geschäftsführer, Rechtsanwalt",0,0,https://www.abgeordnetenwatch.de/profile/oliver-grundmann
2015-05-14 01:08,norbert-spinrath,3ce4110a-6e72-4b1e-b123-ced345a1b9a6,male,Norbert,Spinrath,SPD,Bundestag,Polizeibeamter,0,0,https://www.abgeordnetenwatch.de/profile/norbert-spinrath
2015-05-12 00:00,pia-zimmermann,3d1acc48-c269-4f90-b07f-a8e1351caf0e,female,Pia,Zimmermann,DIE LINKE,Bundestag,Mediengestalterin,0,0,https://www.abgeordnetenwatch.de/profile/pia-zimmermann
2015-05-12 11:00,hansjorg-durz,3e2c7d92-66f3-4821-ae20-bc1ba9f5410d,male,Hansjörg,Durz,CSU,Bundestag,"Bürgermeister a.D., Diplom Kaufmann",0,0,https://www.abgeordnetenwatch.de/profile/hansjorg-durz
2015-05-15 01:08,dr-sascha-raabe,3f12a5e1-7df3-486b-a199-b8ee518754ce,male,Sascha,Raabe,SPD,Bundestag,Bürgermeister a. D.,0,0,https://www.abgeordnetenwatch.de/profile/dr-sascha-raabe
2015-05-12 09:00,dr-tobias-lindner,3f5ee562-43e9-4d45-a81d-c13388a6c808,male,Tobias,Lindner,DIE GRÜNEN,Bundestag,Wirtschaftswissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/dr-tobias-lindner
2015-05-22 01:08,hermann-grohe,3f6987a6-de3b-438b-81cf-3295255848c4,male,Hermann,Gröhe,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/hermann-grohe
2015-05-30 01:08,caren-marks,3f886667-48b9-45f6-b1c1-f46cfd2c3c2b,female,Caren,Marks,SPD,Bundestag,Diplom-Geographin,0,0,https://www.abgeordnetenwatch.de/profile/caren-marks
2015-05-20 01:08,harald-weinberg,4000e973-c360-4906-8ccc-05ffef93a0b8,male,Harald,Weinberg,DIE LINKE,Bundestag,Bildungsberater,0,0,https://www.abgeordnetenwatch.de/profile/harald-weinberg
2015-05-14 01:08,reinhold-sendker,402fcdc6-aeb7-4266-8963-70d247f8b4a8,male,Reinhold,Sendker,CDU,Bundestag,"Studiendirektor am Berufskolleg, Diplom-Betriebswirt",0,0,https://www.abgeordnetenwatch.de/profile/reinhold-sendker
2015-05-12 10:00,uli-grotsch,40b252be-991c-4c0a-867c-708d12defd26,male,Uli,Grötsch,SPD,Bundestag,Polizeibeamter,0,0,https://www.abgeordnetenwatch.de/profile/uli-grotsch
2015-05-12 01:00,udo-schiefner,411ec4ad-e6cd-4fd2-91f4-b057f16d39da,male,Udo,Schiefner,SPD,Bundestag,Technischer Angestellter Qualitätssicherung,0,0,https://www.abgeordnetenwatch.de/profile/udo-schiefner
2015-05-12 02:00,andreas-rimkus,41571192-5409-4c0c-80f7-c3f59bdcfb60,male,Andreas,Rimkus,SPD,Bundestag,Elektromeister in der Energiewirtschaft,0,0,https://www.abgeordnetenwatch.de/profile/andreas-rimkus
2015-05-30 01:08,marcus-weinberg,41a29daa-da1f-450d-a15d-8894e2290d40,male,Marcus,Weinberg,CDU,Bundestag,Lehrer,0,0,https://www.abgeordnetenwatch.de/profile/marcus-weinberg
2015-05-31 01:08,volker-kauder,42472302-64fa-4269-a9a5-b4cc42f8fb26,male,Volker,Kauder,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/volker-kauder
2015-05-31 01:08,albert-stegemann,42ada060-4959-4a87-8d90-63e4b09e8a08,male,Albert,Stegemann,CDU,Bundestag,Landwirtschaftsmeister,0,0,https://www.abgeordnetenwatch.de/profile/albert-stegemann
2015-05-27 01:08,wolfgang-gehrcke,43fa3f73-9135-4d27-82ff-aa1d2be51b2e,male,Wolfgang,Gehrcke,DIE LINKE,Bundestag,Verwaltungsangestellter,0,0,https://www.abgeordnetenwatch.de/profile/wolfgang-gehrcke
2015-05-12 11:00,dr-thomas-de-maiziere,44ce7de9-84e8-446c-ab00-eeaa5a5f9bbb,male,Thomas,de Maizière,CDU,Bundestag,"Bundesminister des Innern, Bundesminister der Verteidigung a.D.",0,0,https://www.abgeordnetenwatch.de/profile/dr-thomas-de-maiziere
2015-05-21 01:08,ewald-schurer,4550574e-7ba0-4411-80a3-f52f8b955e17,male,Ewald,Schurer,SPD,Bundestag,Diplom-Betriebswirt,0,0,https://www.abgeordnetenwatch.de/profile/ewald-schurer
2015-05-30 01:08,michaela-engelmeier,456b6207-56bb-492e-be5e-eb21a9a73999,female,Michaela,Engelmeier,SPD,Bundestag,"Staatl. geprüfte und anerkannte Erzieherin, Judolehrerin",0,0,https://www.abgeordnetenwatch.de/profile/michaela-engelmeier
2015-05-12 11:00,luise-amtsberg,45a629e8-20f6-4656-9a59-6088a3f495e9,female,Luise,Amtsberg,DIE GRÜNEN,Bundestag,Islamwissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/luise-amtsberg
2015-05-23 01:08,mahmut-ozdemir,467895af-c7b8-45df-b50b-109a8ef94ff1,male,Mahmut,Özdemir,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/mahmut-ozdemir
2015-05-12 10:00,ulrich-freese,475e40f0-363d-477c-b7bb-8162145f9731,male,Ulrich,Freese,SPD,Bundestag,Gewerkschaftssekretär,0,0,https://www.abgeordnetenwatch.de/profile/ulrich-freese
2015-05-30 01:08,dr-sahra-wagenknecht,47b3e404-b468-4b6d-b74b-e696c6378f9c,female,Sahra,Wagenknecht,DIE LINKE,Bundestag,Volkswirtin,0,0,https://www.abgeordnetenwatch.de/profile/dr-sahra-wagenknecht
2015-05-27 01:08,ulrich-lange,48d99110-b721-4c93-9ba6-42bc71206858,male,Ulrich,Lange,CSU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/ulrich-lange
2015-05-21 01:08,matthias-schmidt,48f2db64-edf5-4257-9cbc-e2a5e72089c7,male,Matthias,Schmidt,SPD,Bundestag,Beamter,0,0,https://www.abgeordnetenwatch.de/profile/matthias-schmidt
2015-05-11 23:01,dr-astrid-freudenstein,490d12bc-2866-4501-b3da-9428707f0cb0,female,Astrid,Freudenstein,CSU,Bundestag,"Studium der Germanistik, Geographie",0,0,https://www.abgeordnetenwatch.de/profile/dr-astrid-freudenstein
2015-05-12 11:00,helmut-gunter-baumann,496c3f79-97b8-418a-8642-57d2ac90d412,male,Helmut Günter,Baumann,CDU,Bundestag,Diplom-Ingenieur für Textiltechnologie,0,0,https://www.abgeordnetenwatch.de/profile/helmut-gunter-baumann
2015-05-11 23:01,dr-bernd-bernhard-fabritius,49e9a8fc-9291-471a-ba6c-a8b92551f2cf,male,Bernd-Bernhard,Fabritius,CSU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/dr-bernd-bernhard-fabritius
2015-05-22 01:09,olav-gutting,4a078744-06fa-4055-8018-c5c9e59ff089,male,Olav,Gutting,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/olav-gutting
2015-05-12 10:00,saskia-esken,4a3713ce-c62a-464e-b5be-3a132afa6356,female,Saskia,Esken,SPD,Bundestag,staatl. gepr. Informatikerin,0,0,https://www.abgeordnetenwatch.de/profile/saskia-esken
2015-05-12 09:00,ingbert-liebing,4a891200-4bd8-4286-8a50-eb3d953132f3,male,Ingbert,Liebing,CDU,Bundestag,Bürgermeister a. D.,0,0,https://www.abgeordnetenwatch.de/profile/ingbert-liebing
2015-05-17 01:08,claudia-roth,4ab9f88c-a914-42c0-a691-8d9b00ca8350,female,Claudia,Roth,DIE GRÜNEN,Bundestag,Dramaturgin,0,0,https://www.abgeordnetenwatch.de/profile/claudia-roth
2015-05-12 00:00,prof-dr-matthias-zimmer,4b2fcce2-5cd3-490e-9a2a-f94e128d8de6,male,Matthias,Zimmer,CDU,Bundestag,Angestellter,0,0,https://www.abgeordnetenwatch.de/profile/prof-dr-matthias-zimmer
2015-05-31 01:08,ulrich-wolfgang-kelber,4b844b28-4b3a-4332-a454-1a10dbf95843,male,Ulrich Wolfgang,Kelber,SPD,Bundestag,Diplom-Informatiker,0,0,https://www.abgeordnetenwatch.de/profile/ulrich-wolfgang-kelber
2015-05-24 01:08,dagmar-freitag,4c7ac1ef-31b1-40f7-9960-49427bd411c8,female,Dagmar,Freitag,SPD,Bundestag,Lehrerin,0,0,https://www.abgeordnetenwatch.de/profile/dagmar-freitag
2015-05-12 09:00,carsten-korber,4d04758f-6040-4056-8b43-e3565723a365,male,Carsten,Körber,CDU,Bundestag,Wirtschafts- und Unternehmensberater,0,0,https://www.abgeordnetenwatch.de/profile/carsten-korber
2015-05-12 00:00,oliver-kaczmarek,4d67405e-401e-43ea-9d57-24257abc5784,male,Oliver,Kaczmarek,SPD,Bundestag,Oberregierungsrat,0,0,https://www.abgeordnetenwatch.de/profile/oliver-kaczmarek
2015-05-18 14:33,dagmar-schmidt,4d72b2e5-3c5a-4182-8965-2f9d4411ebb2,female,Dagmar,Schmidt,SPD,Bundestag,"Historikerin, (Parl. Referentin)",0,0,https://www.abgeordnetenwatch.de/profile/dagmar-schmidt
2015-05-12 00:00,hubertus-zdebel,4db9d8e3-32f0-4a04-9060-c20787badd80,male,Hubertus,Zdebel,DIE LINKE,Bundestag,Journalist,0,0,https://www.abgeordnetenwatch.de/profile/hubertus-zdebel
2015-05-12 11:00,dr-ute-finckh-kramer,4dbb0721-8786-4bc8-9fd6-8c36b9e059a3,female,Ute,Finckh-Krämer,SPD,Bundestag,Diplom-Mathematikerin,0,0,https://www.abgeordnetenwatch.de/profile/dr-ute-finckh-kramer
2015-05-31 01:08,klaus-peter-schulze,4e2346ae-08b4-4eea-9b9b-b32d8ebaca8f,male,Klaus-Peter,Schulze,CDU,Bundestag,Dipl.-Lehrer Biologie/Chemie,0,0,https://www.abgeordnetenwatch.de/profile/klaus-peter-schulze
2015-05-28 12:10,thomas-silberhorn,4e807fc3-c1ae-4a64-810d-af01f36950c0,male,Thomas,Silberhorn,CSU,Bundestag,"Jurist,",0,0,https://www.abgeordnetenwatch.de/profile/thomas-silberhorn
2015-05-12 00:00,andrea-wicklein,4eef761b-82bb-4435-b058-03e78d74368e,female,Andrea,Wicklein,SPD,Bundestag,"Diplomökonomin, Angestellte",0,0,https://www.abgeordnetenwatch.de/profile/andrea-wicklein
2015-05-23 01:08,alexandra-dinges-dierig,4f6b71b3-f19a-4f93-831e-e588a33f6a78,female,Alexandra,Dinges-Dierig,CDU,Bundestag,Dipl. Volkswirtin,0,0,https://www.abgeordnetenwatch.de/profile/alexandra-dinges-dierig
2015-05-18 01:08,alois-gerig,5009a97b-c126-4902-8612-2b038d494665,male,Alois,Gerig,CDU,Bundestag,Landwirtschaftlicher Meister,0,0,https://www.abgeordnetenwatch.de/profile/alois-gerig
2015-05-12 00:00,heike-hansel,507d89d3-8efc-4821-a229-e7212e6065be,female,Heike,Hänsel,DIE LINKE,Bundestag,Diplom-Oecotrophologin,0,0,https://www.abgeordnetenwatch.de/profile/heike-hansel
2015-05-11 23:01,dr-rolf-mutzenich,50e2c8a8-3bb5-4d98-8d50-b2498da0a926,male,Rolf,Mützenich,SPD,Bundestag,Politikwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/dr-rolf-mutzenich
2015-05-12 02:00,joachim-pos,50f83431-1620-450c-b39e-49b583454ec9,male,Joachim,Poß,SPD,Bundestag,Verwaltungsleiter,0,0,https://www.abgeordnetenwatch.de/profile/joachim-pos
2015-05-31 01:08,sven-christian-kindler,51930075-e52a-47fe-9287-c5fbc3781b71,male,Sven-Christian,Kindler,DIE GRÜNEN,Bundestag,"Betriebswirt, Controller",0,0,https://www.abgeordnetenwatch.de/profile/sven-christian-kindler
2015-05-27 01:08,karl-georg-wellmann,521a76df-8f4a-4f72-b3c1-041175425203,male,Karl-Georg,Wellmann,CDU,Bundestag,Rechtsanwalt und Notar,0,0,https://www.abgeordnetenwatch.de/profile/karl-georg-wellmann
2015-05-12 09:48,norbert-mueller,524376ad-cac5-4b44-b2bf-4f1b0012536d,male,Norbert,Müller,DIE LINKE,Bundestag,Student / Mitarbeiter einer Europaabgeordneten,0,0,https://www.abgeordnetenwatch.de/profile/norbert-mueller
2015-05-12 02:00,petra-pau,539d762c-7f50-41be-b8d3-ffa2aa79d52a,female,Petra,Pau,DIE LINKE,Bundestag,Lehrerin,0,0,https://www.abgeordnetenwatch.de/profile/petra-pau
2015-05-23 01:08,marcus-held,53e7ea93-2354-4927-9f57-677fc9e7eefb,male,Marcus,Held,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/marcus-held
2015-05-29 01:08,katja-kipping,540cf02f-ec6c-4ba7-adb6-fa594db8a836,female,Katja,Kipping,DIE LINKE,Bundestag,"Slawistin, Literaturwissenschaftlerin",0,0,https://www.abgeordnetenwatch.de/profile/katja-kipping
2015-05-23 01:08,andreas-mattfeldt,5466e5b9-c284-434b-8683-d540c69db826,male,Andreas,Mattfeldt,CDU,Bundestag,Industriekaufmann,0,0,https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt
2015-05-12 00:00,valerie-wilms,558f5f6a-0344-4785-b55e-9a57d2cd198b,female,Valerie,Wilms,DIE GRÜNEN,Bundestag,Diplom-Ingenieurin,0,0,https://www.abgeordnetenwatch.de/profile/valerie-wilms
2015-05-28 12:10,angela-merkel,5683618f-48d0-4c2b-8f99-58d6e4002123,female,Angela,Merkel,CDU,Bundestag,Diplom-Physikerin,0,0,https://www.abgeordnetenwatch.de/profile/angela-merkel
2015-05-19 01:08,dietrich-monstadt,57b58cfb-559a-43f2-8d8d-e9387c548482,male,Dietrich,Monstadt,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/dietrich-monstadt
2015-05-21 01:09,dr-claudia-lucking-michel,584e69e9-c0cd-45e6-9e6f-b73514287675,female,Claudia,Lücking-Michel,CDU,Bundestag,Generalsekretärin des Cusanuswerks,0,0,https://www.abgeordnetenwatch.de/profile/dr-claudia-lucking-michel
2015-05-31 01:08,wolfgang-schauble,58df3a0e-7fef-42df-b1d0-0d67bb090955,male,Wolfgang,Schäuble,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/wolfgang-schauble
2015-05-29 01:08,thomas-jarzombek,597a0668-0559-4543-9ca1-98eafc69b8d3,male,Thomas,Jarzombek,CDU,Bundestag,Unternehmer,0,0,https://www.abgeordnetenwatch.de/profile/thomas-jarzombek
2015-05-15 01:08,mechthild-rawert,59b1a04e-542c-4e3d-ba06-5e3ee80d0066,female,Mechthild,Rawert,SPD,Bundestag,"Diplom-Pädagogin, Diplom-Sozialpädagogin",0,0,https://www.abgeordnetenwatch.de/profile/mechthild-rawert
2015-05-18 01:08,petra-crone,59efc879-17a5-4efd-802d-1fae5a17b6c9,female,Petra,Crone,SPD,Bundestag,Sozialwissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/petra-crone
2015-05-27 01:08,omid-nouripour,59f870da-73a7-4b8e-bb2f-5ff4160bf5f4,male,Omid,Nouripour,DIE GRÜNEN,Bundestag,Selbständiger Berater,0,0,https://www.abgeordnetenwatch.de/profile/omid-nouripour
2015-05-24 01:08,bettina-hagedorn,5a80e7ad-ced5-44d4-8d00-328ad8ddc18f,female,Bettina,Hagedorn,SPD,Bundestag,Goldschmiedin,0,0,https://www.abgeordnetenwatch.de/profile/bettina-hagedorn
2015-05-28 12:10,katja-keul,5ab6d48b-cc7f-4f25-8a04-9ff6ca2d7960,female,Katja,Keul,DIE GRÜNEN,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/katja-keul
2015-05-12 09:00,dr-karl-a-lamers,5b4c7fcf-7a1c-4353-8ca5-7e33d9059f61,male,Karl A.,Lamers,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/dr-karl-a-lamers
2015-05-30 01:08,dr-matthias-bartke,5bab32cb-d4a7-448c-9de4-3d7536f22d5c,male,Matthias,Bartke,SPD,Bundestag,Jurist (Dr. jur.),0,0,https://www.abgeordnetenwatch.de/profile/dr-matthias-bartke
2015-05-12 09:00,bettina-kudla,5c97736e-819a-4bfe-85d4-f55b80c9937b,female,Bettina,Kudla,CDU,Bundestag,Wirtschaftsprüferin,0,0,https://www.abgeordnetenwatch.de/profile/bettina-kudla
2015-05-12 02:00,thomas-rachel,5cd40036-b161-4cf3-89db-c266892e247d,male,Thomas,Rachel,CDU,Bundestag,Politikwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/thomas-rachel
2015-05-12 02:00,dr-alexander-s-neu,5cf2157b-3990-4c41-a679-a84d5754bed8,male,Alexander S.,Neu,DIE LINKE,Bundestag,Politikwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/dr-alexander-s-neu
2015-05-20 01:08,siegmund-ehrmann,5d139bc1-5645-43b2-aa7f-de8d28d62942,male,Siegmund,Ehrmann,SPD,Bundestag,Städtischer Leitender Verwaltungsdirektor a. D.,0,0,https://www.abgeordnetenwatch.de/profile/siegmund-ehrmann
2015-05-28 12:11,detlef-muller,5d68b910-3969-460a-b496-1d3592b12c77,male,Detlef,Müller,SPD,Bundestag,Lokomotivführer,0,0,https://www.abgeordnetenwatch.de/profile/detlef-muller
2015-05-18 01:08,friedrich-ostendorff,5ddbb5f7-d038-4f18-87d3-45025282d241,male,Friedrich,Ostendorff,DIE GRÜNEN,Bundestag,Bauer,0,0,https://www.abgeordnetenwatch.de/profile/friedrich-ostendorff
2015-05-28 12:11,dirk-becker,5e0bcbb8-ab00-4dec-9e83-3527b6b4d31b,male,Dirk,Becker,SPD,Bundestag,Diplom-Verwaltungswirt,0,0,https://www.abgeordnetenwatch.de/profile/dirk-becker
2015-05-23 01:08,norbert-lammert,5e2de781-ddbc-4e9c-87b1-e1c5e62c63b1,male,Norbert,Lammert,CDU,Bundestag,Diplomsozialwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/norbert-lammert
2015-05-22 01:08,birgit-menz,5e46a990-0f29-473c-b979-eeafb5900198,female,Birgit,Menz,DIE LINKE,Bundestag,Buchhändlerin,0,0,https://www.abgeordnetenwatch.de/profile/birgit-menz
2015-05-12 02:00,thomas-nord,5ecbc283-6b37-4fbb-bd4d-0f347f811667,male,Thomas,Nord,DIE LINKE,Bundestag,"Maschinen- und Anlagenmonteur, Kulturwissenschaftler",0,0,https://www.abgeordnetenwatch.de/profile/thomas-nord
2015-05-14 01:08,matthias-heider,5f965ccb-6132-4645-8604-c4bb654e1c25,male,Matthias,Heider,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/matthias-heider
2015-05-12 11:00,heinz-joachim-barchmann,6077b888-4ebb-46e6-9661-7f3106272118,male,Heinz-Joachim,Barchmann,SPD,Bundestag,Gewerkschaftssekretär,0,0,https://www.abgeordnetenwatch.de/profile/heinz-joachim-barchmann
2015-05-21 01:09,franz-josef-holzenkamp,60802937-9c3f-4a3b-8a26-1a6ce1e5bffe,male,Franz-Josef,Holzenkamp,CDU,Bundestag,"Industriekaufmann, Landwirtschaftsmeister",0,0,https://www.abgeordnetenwatch.de/profile/franz-josef-holzenkamp
2015-05-12 02:00,josef-rief,60cd921a-c498-4cc8-908d-a846755b7ab6,male,Josef,Rief,CDU,Bundestag,Selbstständiger Landwirt,0,0,https://www.abgeordnetenwatch.de/profile/josef-rief
2015-05-11 23:01,julia-obermeier,61ce3643-058e-4387-a5d6-e34ea83146c1,female,Julia,Obermeier,CSU,Bundestag,Angestellte,0,0,https://www.abgeordnetenwatch.de/profile/julia-obermeier
2015-05-12 10:00,michael-hennrich,61f8d7a0-a1d8-4425-b463-bccd5b9cb278,male,Michael,Hennrich,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/michael-hennrich
2015-05-12 10:00,mechthild-heil,62df8e8d-bb02-4922-9537-1af4627b35d4,female,Mechthild,Heil,CDU,Bundestag,"Ingenieurin, selbstständige Architektin",0,0,https://www.abgeordnetenwatch.de/profile/mechthild-heil
2015-05-12 01:00,dr-hans-joachim-schabedoth,63c2619d-ce39-4de7-81d8-5f5036183201,male,Hans-Joachim,Schabedoth,SPD,Bundestag,gewerkschaftlicher Politikberater,0,0,https://www.abgeordnetenwatch.de/profile/dr-hans-joachim-schabedoth
2015-05-12 02:00,katherina-reiche,63dd9b6b-35dd-4202-981c-354983b178a9,female,Katherina,Reiche,CDU,Bundestag,Diplomchemikerin,0,0,https://www.abgeordnetenwatch.de/profile/katherina-reiche
2015-05-12 11:00,thomas-bareis,6410a2f4-7c92-4505-a5e6-0d28e4b614bd,male,Thomas,Bareiß,CDU,Bundestag,Diplom-Betriebswirt (BA),0,0,https://www.abgeordnetenwatch.de/profile/thomas-bareis
2015-05-23 01:08,irene-mihalic,6484c77c-8098-4000-9f2a-8e33f655e951,female,Irene,Mihalic,DIE GRÜNEN,Bundestag,Polizeibeamtin,0,0,https://www.abgeordnetenwatch.de/profile/irene-mihalic
2015-05-12 02:00,michaela-noll,64a0635b-aac8-4e9b-93aa-effe35661079,female,Michaela,Noll,CDU,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/michaela-noll
2015-05-21 01:09,dr-fritz-felgentreu,651c7c57-5a8a-4c09-9dbd-625694d4a102,male,Fritz,Felgentreu,SPD,Bundestag,Klassischer Philologe,0,0,https://www.abgeordnetenwatch.de/profile/dr-fritz-felgentreu
2015-05-12 09:00,bernhard-kaster,659a220d-5cfa-4873-821f-88ff12db416b,male,Bernhard,Kaster,CDU,Bundestag,Dipl.-Verwaltungswirt (FH),0,0,https://www.abgeordnetenwatch.de/profile/bernhard-kaster
2015-05-20 01:08,dr-franziska-brantner,65ad7e05-ee78-4af6-b1e3-ed50226dbe03,female,Franziska,Brantner,DIE GRÜNEN,Bundestag,Sozialwissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/dr-franziska-brantner
2015-05-29 01:08,martin-burkert,65ad9ce4-854e-46dc-a588-3f7cc69d6f5a,male,Martin,Burkert,SPD,Bundestag,Gewerkschaftssekretär,0,0,https://www.abgeordnetenwatch.de/profile/martin-burkert
2015-05-14 01:08,georg-nuslein,65f73aaa-6c8a-4cf1-8617-e8472ad35bef,male,Georg,Nüßlein,CSU,Bundestag,Diplomkaufmann,0,0,https://www.abgeordnetenwatch.de/profile/georg-nuslein
2015-05-12 09:00,christine-lambrecht,6676cda4-2f4c-4b60-93f4-6a8d5b8ea416,female,Christine,Lambrecht,SPD,Bundestag,Juristin,0,0,https://www.abgeordnetenwatch.de/profile/christine-lambrecht
